english word,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,review,sentence
stay,0,0,0,0,0,0,0,0,1695,0
club,0,0,0,0,0,0,0,0,1695,0
quarter,0,0,0,0,0,0,0,0,1695,0
rank,0,0,0,0,0,0,0,0,1695,1
top,0,0,1,1,0,0,0,0,1695,1
choice,0,0,0,0,0,0,0,0,1695,1
hotel,0,0,0,0,0,0,0,0,1695,2
good,0,0,1,1,1,0,1,0,1695,2
service,0,0,0,0,0,0,0,0,1695,2
glass,0,0,0,0,0,0,0,0,1695,3
dirty,0,0,0,0,0,0,0,1,1695,3
call,0,0,0,0,0,0,0,0,1695,3
guest,0,0,0,0,0,0,0,0,1695,3
service,0,0,0,0,0,0,0,0,1695,3
expect,0,0,1,1,1,0,0,0,1695,3
apology,0,0,0,0,0,0,0,0,1695,3
addition,0,0,0,0,0,0,0,0,1695,4
pay,0,0,1,1,0,0,1,0,1695,4
daily,0,0,1,0,0,0,0,0,1695,4
wireless,1,0,1,0,1,0,0,0,1695,4
terrible,1,1,0,0,0,1,0,1,1695,4
good,0,0,1,1,1,0,1,0,1695,5
signal,0,0,0,0,0,0,0,0,1695,5
room,0,0,0,0,0,0,0,0,1695,5
good,0,0,1,1,1,0,1,0,1695,5
view,0,0,0,0,0,0,0,0,1695,6
stay,0,0,0,0,0,0,0,0,1695,6
face,0,0,0,0,0,0,0,0,1695,6
discovery,0,0,0,0,0,0,0,0,1695,6
green,0,0,0,1,0,0,1,0,1695,6
sherry,0,0,0,0,0,0,0,0,1696,0
central,0,0,0,0,0,0,0,0,1696,0
park,0,0,0,0,0,0,0,0,1696,0
park,0,0,0,0,0,0,0,0,1696,1
war,0,1,0,0,0,0,0,0,1696,1
personal,0,0,0,1,0,0,0,0,1696,2
hotel,0,0,0,0,0,0,0,0,1696,2
stay,0,0,0,0,0,0,0,0,1697,0
clean,0,0,0,1,0,0,1,0,1697,1
elevator,0,0,0,0,0,0,0,0,1697,1
small,0,0,0,0,0,0,0,0,1697,1
breakfast,0,0,0,0,0,0,0,0,1697,1
excellent,0,0,0,1,0,0,1,0,1697,1
staff,0,0,0,0,0,0,0,0,1697,1
stay,0,0,0,0,0,0,0,0,1697,2
complaint,1,0,0,0,0,0,0,0,1697,3
stay,0,0,0,0,0,0,0,0,1698,0
wife,0,0,0,0,0,0,0,0,1698,0
boy,0,0,0,0,0,0,0,1,1698,0
room,0,0,0,0,0,0,0,0,1698,1
huge,0,0,0,0,0,0,0,0,1698,1
standard,0,0,0,0,0,0,0,0,1698,1
embassy,0,0,0,0,0,0,0,0,1698,1
suite,0,0,0,0,0,0,0,0,1698,1
type,0,0,0,0,0,0,0,0,1698,1
room,0,0,0,0,0,0,0,0,1698,1
finish,0,0,0,0,0,0,0,0,1698,1
room,0,0,0,0,0,0,0,0,1698,2
large,0,0,0,0,0,0,0,0,1698,3
closet,0,0,0,0,0,0,0,0,1698,3
bathroom,0,0,0,0,0,0,0,0,1698,3
view,0,0,0,0,0,0,0,0,1698,4
build,0,0,0,0,0,0,0,0,1698,4
door,0,0,0,0,0,0,0,0,1698,4
common,0,0,0,0,0,0,0,0,1698,5
area,0,0,0,0,0,0,0,0,1698,5
include,0,0,0,0,0,0,0,0,1698,5
computer,0,0,0,0,0,0,0,0,1698,5
lodge,0,0,0,0,0,0,0,0,1698,5
lobby,0,0,0,0,0,0,0,0,1698,5
breakfast,0,0,0,0,0,0,0,0,1698,5
room,0,0,0,0,0,0,0,0,1698,5
continental,0,0,0,0,0,0,0,0,1698,5
breakfast,0,0,0,0,0,0,0,0,1698,5
serve,0,0,0,1,0,0,0,0,1698,5
breakfast,0,0,0,0,0,0,0,0,1698,6
cereal,0,0,0,0,0,0,0,0,1698,6
pastry,0,0,0,0,0,0,1,0,1698,6
location,0,0,0,0,0,0,0,0,1698,7
short,0,0,0,0,0,0,0,0,1698,7
walk,0,0,0,0,0,0,0,0,1698,7
lot,0,0,0,0,0,0,0,0,1698,7
attraction,0,0,0,0,0,0,0,0,1698,7
subway,0,0,0,0,0,0,0,0,1698,8
station,0,0,0,0,0,0,0,0,1698,8
block,0,0,0,0,0,0,0,0,1698,8
week,0,0,0,0,0,0,0,0,1698,9
pas,0,0,0,0,0,0,0,0,1698,9
travel,0,0,0,0,0,0,0,0,1698,9
city,0,0,0,0,0,0,0,0,1698,9
cost,0,0,0,0,0,0,0,0,1698,9
round,0,0,0,0,0,0,0,0,1698,9
trio,0,0,0,0,0,0,0,0,1698,9
cab,0,0,0,0,0,0,0,0,1698,9
ride,0,0,0,0,0,0,0,0,1698,9
base,0,0,0,1,0,0,0,0,1698,10
explore,0,0,1,0,0,0,0,0,1698,10
good,0,0,1,1,1,0,1,0,1698,10
hotel,0,0,0,0,0,0,0,0,1698,10
stayed,0,0,0,0,0,0,0,0,1699,0
night,0,0,0,0,0,0,0,0,1699,0
hotel,0,0,0,0,0,0,0,0,1699,1
small,0,0,0,0,0,0,0,0,1699,1
friendly,0,0,1,1,0,0,1,0,1699,1
clean,0,0,0,1,0,0,1,0,1699,1
appoint,0,0,0,0,0,0,0,0,1699,1
room,0,0,0,0,0,0,0,0,1699,2
small,0,0,0,0,0,0,0,0,1699,2
bed,0,0,0,0,0,0,0,0,1699,3
bathroom,0,0,0,0,0,0,0,0,1699,3
tiny,0,0,0,0,0,0,0,0,1699,3
light,0,0,0,0,0,0,0,0,1699,3
back,0,0,0,0,0,0,0,0,1699,3
room,0,0,0,0,0,0,0,0,1699,3
view,0,0,0,0,0,0,0,0,1699,3
small,0,0,0,0,0,0,0,0,1699,4
lift,0,0,0,0,0,0,0,0,1699,4
work,0,0,0,0,0,0,0,0,1699,4
floor,0,0,0,0,0,0,0,0,1699,4
situate,0,0,0,0,0,0,0,0,1699,5
main,0,0,0,0,0,0,0,0,1699,5
sight,0,0,0,0,0,0,0,0,1699,5
corner,0,0,0,0,0,0,0,0,1699,6
time,0,0,1,0,0,0,0,0,1699,6
square,0,0,0,0,0,0,0,0,1699,6
avenue,0,0,0,0,0,0,0,0,1699,6
short,0,0,0,0,0,0,0,0,1699,6
walk,0,0,0,0,0,0,0,0,1699,6
grand,0,0,0,0,0,0,0,0,1699,6
central,0,0,0,0,0,0,0,0,1699,6
station,0,0,0,0,0,0,0,0,1699,6
easy,0,0,0,0,0,0,0,0,1699,6
wonderful,0,0,0,1,1,0,1,0,1699,6
sight,0,0,0,0,0,0,0,0,1699,6
park,0,0,0,0,0,0,0,0,1699,7
cost,0,0,0,0,0,0,0,0,1699,7
night,0,0,0,0,0,0,0,0,1699,7
car,0,0,0,0,0,0,0,0,1699,7
park,0,0,0,0,0,0,0,0,1699,7
opposite,0,0,0,0,0,0,0,0,1699,7
staff,0,0,0,0,0,0,0,0,1699,8
helpful,0,0,0,1,0,0,1,0,1699,8
hotel,0,0,0,0,0,0,0,0,1700,0
make,0,0,0,0,0,0,0,0,1700,1
check,0,0,0,0,0,0,0,0,1700,1
room,0,0,0,0,0,0,0,0,1700,2
gorgeous,0,0,0,0,0,0,1,0,1700,2
date,0,0,0,0,0,0,0,0,1700,3
entire,0,0,0,0,0,0,0,0,1700,4
hotel,0,0,0,0,0,0,0,0,1700,4
spotless,0,0,0,1,0,0,0,0,1700,4
back,0,0,0,0,0,0,0,0,1700,5
stay,0,0,0,0,0,0,0,0,1701,0
theater,0,0,0,0,0,0,0,0,1701,0
enjoy,0,0,1,1,0,0,1,0,1701,0
hotel,0,0,0,0,0,0,0,0,1701,1
single,0,0,0,0,0,0,0,0,1701,1
member,0,0,0,0,0,0,0,0,1701,1
staff,0,0,0,0,0,0,0,0,1701,1
friendly,0,0,1,1,0,0,1,0,1701,1
helpful,0,0,0,1,0,0,1,0,1701,1
small,0,0,0,0,0,0,0,0,1701,2
hotel,0,0,0,0,0,0,0,0,1701,2
room,0,0,0,0,0,0,0,0,1701,2
small,0,0,0,0,0,0,0,0,1701,2
appoint,0,0,0,0,0,0,0,0,1701,3
clean,0,0,0,1,0,0,1,0,1701,3
stayed,0,0,0,0,0,0,0,0,1701,4
room,0,0,0,0,0,0,0,0,1701,4
queen,0,0,0,0,0,0,0,0,1701,4
bed,0,0,0,0,0,0,0,0,1701,4
friend,0,0,0,1,0,0,1,0,1701,4
travel,0,0,0,0,0,0,0,0,1701,4
make,0,0,0,0,0,0,0,0,1701,4
room,0,0,0,0,0,0,0,0,1701,4
small,0,0,0,0,0,0,0,0,1701,4
marble,0,0,0,0,0,0,0,0,1701,5
bathroom,0,0,0,0,0,0,0,0,1701,5
clean,0,0,0,1,0,0,1,0,1701,5
small,0,0,0,0,0,0,0,0,1701,6
reading,0,0,0,0,0,0,0,0,1701,6
room,0,0,0,0,0,0,0,0,1701,6
lobby,0,0,0,0,0,0,0,0,1701,6
pleasant,0,0,1,1,1,0,1,0,1701,6
spot,0,0,0,0,0,0,0,0,1701,6
read,0,0,0,0,0,0,0,0,1701,6
newspaper,0,0,0,0,0,0,0,0,1701,6
coffee,0,0,0,0,0,0,0,0,1701,6
restaurant,0,0,0,0,0,0,0,0,1701,7
hotel,0,0,0,0,0,0,0,0,1701,7
good,0,0,1,1,1,0,1,0,1701,7
legion,0,0,0,0,0,0,0,0,1701,7
good,0,0,1,1,1,0,1,0,1701,7
restaurant,0,0,0,0,0,0,0,0,1701,7
area,0,0,0,0,0,0,0,0,1701,7
return,0,0,0,0,0,0,0,0,1701,8
service,0,0,0,0,0,0,0,0,1701,8
comfort,0,0,1,1,0,0,1,0,1701,8
location,0,0,0,0,0,0,0,0,1701,8
theater,0,0,0,0,0,0,0,0,1701,8
district,0,0,0,0,0,0,0,0,1701,8
clean,0,0,0,1,0,0,1,0,1702,0
room,0,0,0,0,0,0,0,0,1702,0
pleasant,0,0,1,1,1,0,1,0,1702,0
easy,0,0,0,0,0,0,0,0,1702,0
access,0,0,0,0,0,0,0,0,1702,0
breakfast,0,0,0,0,0,0,0,0,1702,0
offering,0,0,0,1,0,0,0,0,1702,0
desk,0,0,0,0,0,0,0,0,1702,0
bed,0,0,0,0,0,0,0,0,1702,0
animal,0,0,0,0,0,0,0,0,1702,0
room,0,0,0,0,0,0,0,0,1702,0
bark,1,0,0,0,0,0,0,0,1702,1
dog,0,0,0,0,0,0,0,0,1702,1
leave,0,0,0,0,1,1,0,0,1702,1
room,0,0,0,0,0,0,0,0,1702,1
day,0,0,0,0,0,0,0,0,1702,1
pet,0,0,0,0,0,0,0,0,1702,1
hair,0,0,0,0,0,0,0,0,1702,1
locate,0,0,0,0,0,0,0,0,1703,0
highway,0,0,0,0,0,0,0,0,1703,0
clean,0,0,0,1,0,0,1,0,1703,0
inside,0,0,0,0,0,0,0,0,1703,0
room,0,0,0,0,0,0,0,0,1703,2
usual,0,0,0,1,0,0,0,0,1703,2
amenity,0,0,0,0,0,0,0,0,1703,2
king,0,0,0,0,0,0,0,0,1703,2
size,0,0,0,0,0,0,0,0,1703,2
bed,0,0,0,0,0,0,0,0,1703,2
golden,0,0,0,0,0,0,0,0,1703,3
corral,0,0,0,0,0,0,0,0,1703,3
large,0,0,0,0,0,0,0,0,1703,3
international,0,0,0,0,0,0,0,0,1703,3
selection,0,0,0,0,0,0,0,0,1703,3
food,0,0,0,1,0,0,1,0,1703,3
busy,0,0,0,0,0,0,0,0,1703,4
wait,0,0,1,0,0,0,0,0,1703,4
table,0,0,0,0,0,0,0,0,1703,4
food,0,0,0,1,0,0,1,0,1703,5
good,0,0,1,1,1,0,1,0,1703,5
stayed,0,0,0,0,0,0,0,0,1704,0
hotel,0,0,0,0,0,0,0,0,1704,0
state,0,0,0,0,0,0,0,0,1704,0
convention,0,0,0,0,0,0,0,0,1704,0
floor,0,0,0,0,0,0,0,0,1704,0
open,0,0,0,0,0,0,0,0,1704,0
patio,0,0,0,0,0,0,0,0,1704,0
gracious,0,0,0,0,0,0,0,0,1704,1
bartender,0,0,0,1,0,0,0,0,1704,1
assist,0,0,0,1,0,0,0,0,1704,1
enter,0,0,0,0,0,0,0,0,1704,1
patio,0,0,0,0,0,0,0,0,1704,1
area,0,0,0,0,0,0,0,0,1704,1
return,0,0,0,0,0,0,0,0,1704,2
point,0,0,0,0,0,0,0,0,1704,2
personal,0,0,0,1,0,0,0,0,1704,2
walk,0,0,0,0,0,0,0,0,1704,2
floor,0,0,0,0,0,0,0,0,1704,2
glass,0,0,0,0,0,0,0,0,1704,2
enclose,0,0,0,0,0,0,0,0,1704,2
bar,0,0,0,0,0,0,0,0,1704,2
people,0,0,0,0,0,0,0,0,1705,0
work,0,0,0,0,0,0,0,0,1705,0
wonderful,0,0,0,1,1,0,1,0,1705,0
front,0,0,0,0,0,0,0,0,1705,0
desk,0,0,0,0,0,0,0,0,1705,0
din,0,0,0,0,0,0,0,0,1705,0
room,0,0,0,0,0,0,0,0,1705,0
maintenance,0,0,0,1,0,0,0,0,1705,0
back,0,0,0,0,0,0,0,0,1705,0
office,0,0,0,0,0,0,0,0,1705,0
general,0,0,0,1,0,0,0,0,1705,0
manager,0,0,0,0,0,0,0,0,1705,0
clean,0,0,0,1,0,0,1,0,1705,1
appoint,0,0,0,0,0,0,0,0,1705,1
common,0,0,0,0,0,0,0,0,1705,1
area,0,0,0,0,0,0,0,0,1705,1
room,0,0,0,0,0,0,0,0,1705,1
quiet,0,0,0,0,0,1,0,0,1705,1
stayed,0,0,0,0,0,0,0,0,1705,2
week,0,0,0,0,0,0,0,0,1705,2
room,0,0,0,0,0,0,0,0,1705,2
entire,0,0,0,0,0,0,0,0,1705,3
staff,0,0,0,0,0,0,0,0,1705,3
make,0,0,0,0,0,0,0,0,1705,3
long,0,0,1,0,0,0,0,0,1705,3
stay,0,0,0,0,0,0,0,0,1705,3
energy,0,0,0,0,0,0,0,0,1706,0
corridor,0,0,0,0,0,0,0,0,1706,0
facility,0,0,0,0,0,0,0,0,1706,1
top,0,0,1,1,0,0,0,0,1706,1
notch,0,0,0,0,0,0,0,0,1706,1
staff,0,0,0,0,0,0,0,0,1706,1
excellent,0,0,0,1,0,0,1,0,1706,1
stay,0,0,0,0,0,0,0,0,1706,2
short,0,0,0,0,0,0,0,0,1706,2
night,0,0,0,0,0,0,0,0,1706,2
arrive,0,0,1,0,0,0,0,0,1706,3
staff,0,0,0,0,0,0,0,0,1706,7
excellent,0,0,0,1,0,0,1,0,1706,7
night,0,0,0,0,0,0,0,0,1706,7
desk,0,0,0,0,0,0,0,0,1706,7
attendant,0,0,0,1,0,0,0,0,1706,7
wait,0,0,1,0,0,0,0,0,1706,7
staff,0,0,0,0,0,0,0,0,1706,7
breakfast,0,0,0,0,0,0,0,0,1706,7
morning,0,0,0,0,0,0,0,0,1706,7
desk,0,0,0,0,0,0,0,0,1706,7
attendant,0,0,0,1,0,0,0,0,1706,7
stay,0,0,0,0,0,0,0,0,1706,8
property,0,0,0,0,0,0,0,0,1706,8
stay,0,0,0,0,0,0,0,0,1706,9
property,0,0,0,0,0,0,0,0,1706,9
past,0,0,0,0,0,0,0,0,1706,9
year,0,0,0,0,0,0,0,0,1706,9
pleasant,0,0,1,1,1,0,1,0,1706,10
experience,0,0,0,0,0,0,0,0,1706,10
food,0,0,0,1,0,0,1,0,1706,11
breakfast,0,0,0,0,0,0,0,0,1706,11
taste,0,0,0,0,0,0,0,0,1706,11
good,0,0,1,1,1,0,1,0,1706,11
occasion,0,0,0,0,0,0,0,0,1706,12
present,0,0,1,1,1,0,1,0,1706,12
choose,0,0,0,0,0,0,0,0,1706,12
energy,0,0,0,0,0,0,0,0,1706,12
corridor,0,0,0,0,0,0,0,0,1706,12
brilliant,0,0,1,1,0,0,1,0,1707,0
hotel,0,0,0,0,0,0,0,0,1707,3
staff,0,0,0,0,0,0,0,0,1707,3
friendly,0,0,1,1,0,0,1,0,1707,3
helpful,0,0,0,1,0,0,1,0,1707,3
feel,0,0,0,0,0,0,0,0,1707,3
moment,0,0,0,0,0,0,0,0,1707,3
walk,0,0,0,0,0,0,0,0,1707,3
hotel,0,0,0,0,0,0,0,0,1707,4
gorgeous,0,0,0,0,0,0,1,0,1707,4
clean,0,0,0,1,0,0,1,0,1707,4
lobby,0,0,0,0,0,0,0,0,1707,4
area,0,0,0,0,0,0,0,0,1707,4
restaurant,0,0,0,0,0,0,0,0,1707,4
lounge,0,0,0,0,0,0,0,0,1707,4
area,0,0,0,0,0,0,0,0,1707,4
room,0,0,0,0,0,0,0,0,1707,4
enjoy,0,0,1,1,0,0,1,0,1707,5
wine,0,0,0,0,0,0,0,0,1707,5
hour,0,0,0,0,0,0,0,0,1707,5
close,0,0,0,0,0,0,0,0,1707,5
patio,0,0,0,0,0,0,0,0,1707,5
big,0,0,0,0,0,0,0,0,1707,8
movie,0,0,0,0,0,0,0,0,1707,8
screen,0,0,0,0,0,0,0,0,1707,8
patio,0,0,0,0,0,0,0,0,1707,8
watch,0,1,1,0,0,0,0,0,1707,8
night,0,0,0,0,0,0,0,0,1707,8
football,0,0,1,0,0,0,1,0,1707,8
perfect,0,0,1,1,0,0,1,0,1707,9
staff,0,0,0,0,0,0,0,0,1707,10
extremely,0,0,0,0,0,0,0,0,1707,10
helpful,0,0,0,1,0,0,1,0,1707,10
kind,0,0,0,1,0,0,1,0,1707,10
enjoy,0,0,1,1,0,0,1,0,1707,10
job,0,0,0,0,0,0,0,0,1707,10
dinner,0,0,0,0,0,0,0,0,1707,11
dessert,0,0,0,0,0,0,0,0,1707,11
order,0,0,0,0,0,0,0,0,1707,12
room,0,0,0,0,0,0,0,0,1707,12
service,0,0,0,0,0,0,0,0,1707,12
breakfast,0,0,0,0,0,0,0,0,1707,12
toast,0,0,0,0,0,0,1,0,1707,12
morning,0,0,0,0,0,0,0,0,1707,12
good,0,0,1,1,1,0,1,0,1707,12
request,0,0,0,0,0,0,0,0,1707,13
quiet,0,0,0,0,0,1,0,0,1707,13
corner,0,0,0,0,0,0,0,0,1707,13
room,0,0,0,0,0,0,0,0,1707,13
high,0,0,0,0,0,0,0,0,1707,13
floor,0,0,0,0,0,0,0,0,1707,13
room,0,0,0,0,0,0,0,0,1707,13
city,0,0,0,0,0,0,0,0,1707,13
view,0,0,0,0,0,0,0,0,1707,13
king,0,0,0,0,0,0,0,0,1707,13
stayed,0,0,0,0,0,0,0,0,1707,13
room,0,0,0,0,0,0,0,0,1707,13
night,0,0,0,0,0,0,0,0,1707,13
back,0,0,0,0,0,0,0,0,1707,13
night,0,0,0,0,0,0,0,0,1707,13
flight,0,0,0,0,0,0,0,0,1707,13
cancel,0,0,0,0,0,1,0,0,1707,13
executive,0,0,0,0,0,0,0,0,1707,13
suite,0,0,0,0,0,0,0,0,1707,13
room,0,0,0,0,0,0,0,0,1707,14
room,0,0,0,0,0,0,0,0,1707,15
amaze,0,0,0,0,1,0,0,0,1707,15
spotless,0,0,0,1,0,0,0,0,1707,15
view,0,0,0,0,0,0,0,0,1707,15
shower,0,0,0,0,0,0,0,0,1707,15
extra,0,0,0,0,0,0,0,0,1707,22
coupon,0,0,0,0,0,0,0,0,1707,22
raid,1,1,0,0,1,0,0,0,1707,22
bar,0,0,0,0,0,0,0,0,1707,22
deodorant,0,0,0,0,0,0,0,0,1707,25
call,0,0,0,0,0,0,0,0,1707,25
front,0,0,0,0,0,0,0,0,1707,25
desk,0,0,0,0,0,0,0,0,1707,25
knock,0,0,0,0,0,0,0,0,1707,25
door,0,0,0,0,0,0,0,0,1707,25
minute,0,0,0,0,0,0,0,0,1707,25
stick,0,0,0,0,0,0,0,0,1707,25
deodorant,0,0,0,0,0,0,0,0,1707,25
rain,0,0,0,0,0,0,0,0,1707,26
umbrella,0,0,0,0,0,0,0,0,1707,26
negative,0,0,0,0,0,1,0,0,1707,27
place,0,0,0,0,0,0,0,0,1707,28
business,0,0,0,0,0,0,0,0,1707,28
traveler,0,0,0,0,0,0,0,0,1707,28
good,0,0,1,1,1,0,1,0,1707,28
location,0,0,0,0,0,0,0,0,1707,28
street,0,0,0,0,0,0,0,0,1707,28
station,0,0,0,0,0,0,0,0,1707,28
complaint,1,0,0,0,0,0,0,0,1707,29
back,0,0,0,0,0,0,0,0,1707,29
pleased,0,0,0,0,0,0,1,0,1707,30
jersey,0,0,0,0,0,0,0,0,1708,0
time,0,0,1,0,0,0,0,0,1708,0
time,0,0,1,0,0,0,0,0,1708,0
night,0,0,0,0,0,0,0,0,1708,0
recommend,0,0,0,1,0,0,0,0,1708,1
friend,0,0,0,1,0,0,1,0,1708,1
glad,0,0,1,0,0,0,1,0,1708,1
advice,0,0,0,1,0,0,0,0,1708,1
staff,0,0,0,0,0,0,0,0,1708,2
smile,0,0,0,1,1,0,1,0,1708,2
hotel,0,0,0,0,0,0,0,0,1708,3
clean,0,0,0,1,0,0,1,0,1708,3
bed,0,0,0,0,0,0,0,0,1708,3
view,0,0,0,0,0,0,0,0,1708,4
world,0,0,0,0,0,0,0,0,1708,4
floor,0,0,0,0,0,0,0,0,1708,4
plan,0,0,1,0,0,0,0,0,1708,5
stay,0,0,0,0,0,0,0,0,1708,5
recommend,0,0,0,1,0,0,0,0,1708,5
time,0,0,1,0,0,0,0,0,1709,0
junior,0,0,0,0,0,0,0,0,1709,0
suite,0,0,0,0,0,0,0,0,1709,0
member,0,0,0,0,0,0,0,0,1709,0
room,0,0,0,0,0,0,0,0,1709,1
mistake,0,0,0,0,0,1,0,0,1709,1
room,0,0,0,0,0,0,0,0,1709,2
small,0,0,0,0,0,0,0,0,1709,2
extremely,0,0,0,0,0,0,0,0,1709,2
dark,0,0,0,0,0,1,0,0,1709,2
light,0,0,0,0,0,0,0,0,1709,2
due,0,0,0,0,0,0,0,0,1709,2
large,0,0,0,0,0,0,0,0,1709,2
building,0,0,0,0,0,0,0,0,1709,2
locate,0,0,0,0,0,0,0,0,1709,2
close,0,0,0,0,0,0,0,0,1709,2
room,0,0,0,0,0,0,0,0,1709,2
window,0,0,0,0,0,0,0,0,1709,2
call,0,0,0,0,0,0,0,0,1709,3
front,0,0,0,0,0,0,0,0,1709,3
desk,0,0,0,0,0,0,0,0,1709,3
room,0,0,0,0,0,0,0,0,1709,3
call,0,0,0,0,0,0,0,0,1709,4
cancel,0,0,0,0,0,1,0,0,1709,4
reservation,0,0,0,0,0,0,0,0,1709,4
move,0,0,0,0,0,0,0,0,1709,4
hotel,0,0,0,0,0,0,0,0,1709,4
representative,0,0,0,0,0,0,0,0,1709,5
call,0,0,0,0,0,0,0,0,1709,5
hotel,0,0,0,0,0,0,0,0,1709,5
spoke,0,0,0,0,0,0,0,0,1709,5
manager,0,0,0,0,0,0,0,0,1709,5
agree,0,0,0,0,0,0,0,0,1709,5
cancel,0,0,0,0,0,1,0,0,1709,5
reservation,0,0,0,0,0,0,0,0,1709,5
surprisingly,0,0,1,0,1,0,0,0,1709,6
review,0,0,0,0,0,0,0,0,1709,6
credit,0,0,0,1,0,0,0,0,1709,6
card,0,0,0,0,0,0,0,0,1709,6
statement,0,0,0,1,0,0,0,0,1709,6
notice,0,0,0,0,0,0,0,0,1709,6
charge,0,0,0,0,0,0,0,0,1709,6
cancel,0,0,0,0,0,1,0,0,1709,6
reservation,0,0,0,0,0,0,0,0,1709,6
stay,0,0,0,0,0,0,0,0,1709,6
room,0,0,0,0,0,0,0,0,1709,6
addition,0,0,0,0,0,0,0,0,1709,7
avoid,0,1,0,0,0,0,0,0,1709,7
restaurant,0,0,0,0,0,0,0,0,1709,7
enjoy,0,0,1,1,0,0,1,0,1709,7
din,0,0,0,0,0,0,0,0,1709,7
swarm,0,0,0,0,0,0,0,1,1709,7
fruit,0,0,0,0,0,0,0,0,1709,7
fly,0,0,0,0,0,0,0,0,1709,7
stay,0,0,0,0,0,0,0,0,1710,0
night,0,0,0,0,0,0,0,0,1710,0
treat,1,1,1,1,1,1,1,1,1710,1
royalty,0,0,0,0,0,0,0,0,1710,1
moment,0,0,0,0,0,0,0,0,1710,1
step,0,0,0,0,0,0,0,0,1710,1
door,0,0,0,0,0,0,0,0,1710,1
staff,0,0,0,0,0,0,0,0,1710,2
member,0,0,0,0,0,0,0,0,1710,2
extremely,0,0,0,0,0,0,0,0,1710,2
friendly,0,0,1,1,0,0,1,0,1710,2
helpful,0,0,0,1,0,0,1,0,1710,2
room,0,0,0,0,0,0,0,0,1710,3
pillow,0,0,0,0,0,0,0,0,1710,3
amaze,0,0,0,0,1,0,0,0,1710,3
bathroom,0,0,0,0,0,0,0,0,1710,4
beautiful,0,0,0,0,0,0,1,0,1710,4
small,0,0,0,0,0,0,0,0,1710,5
issue,0,0,0,0,0,0,0,0,1710,5
hear,0,0,0,0,0,0,0,0,1710,5
people,0,0,0,0,0,0,0,0,1710,5
room,0,0,0,0,0,0,0,0,1710,5
location,0,0,0,0,0,0,0,0,1710,6
locate,0,0,0,0,0,0,0,0,1710,7
half,0,0,0,0,0,0,0,0,1710,7
block,0,0,0,0,0,0,0,0,1710,7
time,0,0,1,0,0,0,0,0,1710,7
square,0,0,0,0,0,0,0,0,1710,7
purchase,0,0,0,0,0,0,0,0,1710,8
continental,0,0,0,0,0,0,0,0,1710,8
breakfast,0,0,0,0,0,0,0,0,1710,8
lamb,0,0,0,1,0,0,1,0,1710,8
club,0,0,0,0,0,0,0,0,1710,8
adjacent,0,0,0,0,0,0,0,0,1710,8
hotel,0,0,0,0,0,0,0,0,1710,8
separate,0,0,0,0,0,0,0,0,1710,8
management,0,0,0,1,0,0,0,0,1710,8
bun,0,0,0,0,0,0,0,0,1710,8
friend,0,0,0,1,0,0,1,0,1710,9
gluten,0,0,0,0,0,0,0,0,1710,9
intolerant,1,1,0,0,0,1,0,1,1710,9
healthy,0,0,0,0,0,0,0,0,1710,9
refuse,0,0,0,0,0,0,0,0,1710,10
substitute,0,0,0,0,0,0,0,0,1710,10
breakfast,0,0,0,0,0,0,0,0,1710,10
fruit,0,0,0,0,0,0,0,0,1710,10
cost,0,0,0,0,0,0,0,0,1710,10
breakfast,0,0,0,0,0,0,0,0,1710,10
hotel,0,0,0,0,0,0,0,0,1711,0
plaza,0,0,0,0,0,0,0,0,1711,0
love,0,0,0,0,0,0,1,0,1711,0
view,0,0,0,0,0,0,0,0,1711,0
empire,0,0,0,0,0,0,0,0,1711,0
state,0,0,0,0,0,0,0,0,1711,0
building,0,0,0,0,0,0,0,0,1711,0
stay,0,0,0,0,0,0,0,0,1711,0
penthouse,0,0,0,0,0,0,0,0,1711,0
excellent,0,0,0,1,0,0,1,0,1711,0
beautiful,0,0,0,0,0,0,1,0,1712,0
room,0,0,0,0,0,0,0,0,1712,0
amaze,0,0,0,0,1,0,0,0,1712,0
personal,0,0,0,1,0,0,0,0,1712,0
service,0,0,0,0,0,0,0,0,1712,0
food,0,0,0,1,0,0,1,0,1712,0
restaurant,0,0,0,0,0,0,0,0,1712,0
comfort,0,0,1,1,0,0,1,0,1712,0
stay,0,0,0,0,0,0,0,0,1712,0
personal,0,0,0,1,0,0,0,0,1712,1
staff,0,0,0,0,0,0,0,0,1712,1
hour,0,0,0,0,0,0,0,0,1712,1
night,0,0,0,0,0,0,0,0,1712,1
day,0,0,0,0,0,0,0,0,1712,1
accustomed,0,0,0,0,0,0,0,0,1712,2
enter,0,0,0,0,0,0,0,0,1712,2
hotel,0,0,0,0,0,0,0,0,1712,2
feel,0,0,0,0,0,0,0,0,1712,2
room,0,0,0,0,0,0,0,0,1712,3
spacious,0,0,0,0,0,0,0,0,1712,3
inclusion,0,0,0,1,0,0,0,0,1712,3
glass,0,0,0,0,0,0,0,0,1712,3
wall,0,0,0,0,0,0,0,0,1712,3
remind,0,0,0,0,0,0,0,0,1712,3
hotel,0,0,0,0,0,0,0,0,1712,3
window,0,0,0,0,0,0,0,0,1712,4
floor,0,0,0,0,0,0,0,0,1712,4
ceiling,0,0,0,0,0,0,0,0,1712,4
